loan_id,application_id,user_id,disbursement_date,disbursement_amount,loan_status,due_date,loan_amount,loan_term,offer_age,max_offer,last_payment_date,FPD0,FPD3,FPD7,FPD15,FPD30,total_to_repay,days_late_last_payment,previous_loan_maturity,previous_loan_amount_national_currency,declared_revenue_national_currency,users_with_same_android_id,previous_loans,client_type,professional_status,professional_category,professional_subcategory,gender,age_year,education,marital_status,state,salary_date,requested_amount,apollo_cb_score,acquisition_channel,score_internal,TS_credit_insight
2502994,10112286,8054218,28/09/2020 00:00,900,paid,13/10/2020 00:00,1000,15,0,1000,31/10/2020,1,1,1,1,,1010,-1,15,1000,35000,2,3,returning,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,1979,Graduate,Married,Gujarat,0,1200,"""670-679""",Facebook,,
2702206,10286257,8192179,06/11/2020 00:00,899,paid,23/11/2020 00:00,1000,15,1,1000,07/11/2020,,,,,,1010,,,,30000,1,0,new,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,1978,Graduate,Married,West Bengal,0,200000,,Organic,0.187951,
2397000,9762784,8180361,04/09/2020 00:00,900,paid,05/10/2020 00:00,1000,30,1,1000,21/09/2020,0,0,0,0,0,1020,-12,15,750,48000,1,1,returning,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,1996,Graduate,Single,Maharashtra,0,,"""730-739""",Facebook,,633
2437140,9894730,8096910,14/09/2020 00:00,900,paid,29/09/2020 00:00,1000,15,2,1000,30/09/2020,1,0,0,0,0,1010,-22,30,1000,28500,1,2,returning,Civil/Public servant,Agency/Contract workers,"Science, Engineering",Male,1992,Post-?graduate,Married,Maharashtra,1,,"""740-749""",Organic,,
2313351,9480728,8096049,17/08/2020 00:00,675,paid,01/09/2020 00:00,750,15,1,750,19/08/2020,0,0,0,0,0,760,,,,42000,1,0,new,Work in the private sector,Professionals,"Science, Engineering",Male,1994,Graduate,Single,Karnataka,3,,,Organic,,
2465482,9993150,8702890,21/09/2020 00:00,675,paid,06/10/2020 00:00,750,15,2,750,21/09/2020,0,0,0,0,0,760,,,,25000,1,0,new,Work in the private sector,Other,--,Male,1994,Graduate,Single,Maharashtra,30,15000,"""650-659""",Organic,0.346749,582
2618770,10423033,8227697,19/10/2020 00:00,675,paid,03/11/2020 00:00,750,15,3,750,30/10/2020,0,0,0,,,760,,,,25000,1,0,new,Self-employed,Other,--,Male,1989,Graduate,Single,Maharashtra,0,10000,"""690-699""",Organic,0.283168,479
2465483,9993335,8593481,21/09/2020 00:00,900,paid,06/10/2020 00:00,1000,15,2,1000,27/09/2020,0,0,0,0,0,1010,-29,30,1000,15000,1,3,returning,Work in the private sector,Other,--,Male,1980,Secondary,Married,Punjab,1,70000,"""below 600""",Organic,,696
2522721,10168596,8913260,01/10/2020 00:00,675,paid,16/10/2020 00:00,750,15,1,750,12/10/2020,0,0,0,0,,760,,,,100000,1,0,new,Work in the private sector,Professionals,Corporate services,Male,1990,Graduate,Single,Maharashtra,10,200000,"""700-709""",Organic,0.25734,
2629437,10499686,8364254,21/10/2020 00:00,675,paid,05/11/2020 00:00,750,15,1,750,05/11/2020,0,0,,,,760,,,,25000,1,0,new,Work in the private sector,Professionals,Teaching,Male,1993,Graduate,Single,Uttar Pradesh,7,30000,"""740-749""",Organic,0.249545,
2502992,10112264,8259287,28/09/2020 00:00,900,paid,28/10/2020 00:00,1000,30,0,1000,16/10/2020,0,0,0,,,1020,-7,30,1000,33000,1,2,returning,Work in the private sector,Professionals,Corporate services,Male,1991,Graduate,Single,Gujarat,7,,"""below 600""",Organic,,
2294615,9420685,8109108,12/08/2020 00:00,675,paid,27/08/2020 00:00,750,15,1,750,14/08/2020,0,0,0,0,0,760,,,,19000,1,0,new,Work in the private sector,Other,--,Female,1994,Post-?graduate,Single,Madhya Pradesh,1,,,Organic,,547
2443461,9895370,8593560,15/09/2020 00:00,675,paid,30/09/2020 00:00,750,15,3,750,21/09/2020,0,0,0,0,0,760,,,,22000,1,0,new,Work in the private sector,Professionals,Corporate services,Female,1997,Graduate,Single,Telangana,30,5000,"""610-619""",Organic,0.253303,
2509227,10127519,8497705,29/09/2020 00:00,900,paid,14/10/2020 00:00,1000,15,1,1000,14/10/2020,0,0,0,0,,1010,0,15,750,30000,1,1,returning,Work in the private sector,"Sales, Shop, Restaurant","Street, Market Sales",Male,1983,Graduate,Married,Gujarat,15,150000,"""710-719""",Facebook,,
2313332,9470928,8158601,17/08/2020 00:00,675,paid,01/09/2020 00:00,750,15,1,750,24/08/2020,0,0,0,0,0,760,,,,20000,1,0,new,Self-employed,Other,--,Male,1992,Graduate,Married,Delhi,0,,,Organic,,
2437236,9907298,8348395,14/09/2020 00:00,675,paid,29/09/2020 00:00,750,15,0,750,01/10/2020,1,0,0,0,0,760,,,,13500,1,0,new,Work in the private sector,Other,--,Male,1999,Secondary,Single,Andhra Pradesh,8,20000,"""740-749""",Facebook,,583
2321704,9504227,8051142,19/08/2020 00:00,900,paid,03/09/2020 00:00,1000,15,1,1000,31/08/2020,0,0,0,0,0,1010,-14,15,1000,18500,1,2,returning,Work in the private sector,Professionals,Teaching,Male,1977,Graduate,Married,Andhra Pradesh,10,,,Organic,,657
2465428,9979124,8216817,21/09/2020 00:00,675,paid,06/10/2020 00:00,750,15,3,750,05/10/2020,0,0,0,0,0,760,,,,54000,1,0,new,Civil/Public servant,Professionals,"Science, Engineering",Male,1996,Graduate,Single,Kerala,5,2500,"""660-669""",Facebook,0.221203,489
2275550,9363955,8060370,07/08/2020 00:00,675,paid,24/08/2020 00:00,750,15,1,750,14/08/2020,0,0,0,0,0,760,,,,15000,1,0,new,Work in the private sector,Religious Organization,Other,Male,1980,Secondary,Married,West Bengal,10,,,Organic,,523
2563265,10234761,8927188,08/10/2020 00:00,675,paid,23/10/2020 00:00,750,15,2,750,11/10/2020,0,0,0,0,,760,,,,14500,1,0,new,Work in the private sector,Other,--,Male,1996,Primary,Single,Karnataka,7,3000,,Organic,,527
2302784,9446853,8134206,14/08/2020 00:00,675,paid,31/08/2020 00:00,750,15,1,750,14/08/2020,0,0,0,0,0,760,,,,43000,1,0,new,Work in the private sector,Agency/Contract workers,Teaching,Male,1985,Graduate,Married,Uttarakhand,1,,,Organic,,532
2441649,9918983,8392760,15/09/2020 00:00,900,paid,30/09/2020 00:00,1000,15,1,1000,29/09/2020,0,0,0,0,0,1010,-7,15,750,25000,1,1,returning,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,1986,Post-?graduate,Single,West Bengal,0,10000,"""730-739""",Organic,,593
2488561,10070459,8600189,25/09/2020 00:00,675,paid,12/10/2020 00:00,750,15,0,750,30/09/2020,0,0,0,0,,760,,,,27000,2,0,new,Work in the private sector,Professionals,"Information, Technology",Male,1994,Post-?graduate,Single,Maharashtra,5,,"""650-659""",Organic,0.40056,
2502981,10111978,8545719,28/09/2020 00:00,900,paid,13/10/2020 00:00,1000,15,0,1000,09/10/2020,0,0,0,0,,1010,-1,15,1000,32500,1,2,returning,Self-employed,Agency/Contract workers,Other,Male,1989,Graduate,Married,Uttar Pradesh,0,50000,,Facebook,,493
2397017,9764197,8454257,04/09/2020 00:00,675,paid,21/09/2020 00:00,750,15,1,750,09/09/2020,0,0,0,0,0,760,,,,33000,1,0,new,Self-employed,Agency/Contract workers,"Science, Engineering",Male,1989,Secondary,Married,Karnataka,0,,"""below 600""",Organic,0.281759,
2386512,9729840,8419304,02/09/2020 00:00,675,paid,17/09/2020 00:00,750,15,1,750,10/09/2020,0,0,0,0,0,760,,,,22500,1,0,new,Work in the private sector,Other,--,Male,1988,Post-?graduate,Married,Delhi,8,,,Organic,,
2437211,9900012,8599073,14/09/2020 00:00,675,paid,29/09/2020 00:00,750,15,1,750,15/09/2020,0,0,0,0,0,760,,,,45000,1,0,new,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,1989,Secondary,Married,Chhattisgarh,0,30000,"""720-729""",undisclosed,0.171249,
2441692,9907247,8400071,15/09/2020 00:00,675,paid,30/09/2020 00:00,750,15,1,750,20/09/2020,0,0,0,0,0,760,,,,40000,1,0,new,Work in the private sector,Other,--,Male,1974,Secondary,Married,Tamil Nadu,5,,"""NTC""",Facebook,,510
2313336,9474242,8123545,17/08/2020 00:00,900,paid,16/09/2020 00:00,1000,30,1,1000,25/08/2020,0,0,0,0,0,1020,-15,15,1000,25000,1,2,returning,Civil/Public servant,Agency/Contract workers,Other,Male,1991,Post-?graduate,Single,Karnataka,31,,,Organic,,
2277240,9371036,8063624,07/08/2020 00:00,675,paid,24/08/2020 00:00,750,15,0,750,19/08/2020,0,0,0,0,0,760,,,,35000,1,0,new,Work in the private sector,Professionals,"Banking, Insurance",Male,1980,Post-?graduate,Married,Haryana,31,,,Organic,,
2618842,10451536,9132548,19/10/2020 00:00,675,paid,03/11/2020 00:00,750,15,2,750,06/11/2020,1,0,0,,,760,,,,25000,1,0,new,Work in the private sector,Other,--,Female,1981,Graduate,Single,Maharashtra,10,100000,"""640-649""",Organic,,576
2317728,9493960,8099867,18/08/2020 00:00,675,paid,02/09/2020 00:00,750,15,1,750,02/09/2020,0,0,0,0,0,760,,,,38000,1,0,new,Work in the private sector,Other,--,Male,1973,Graduate,Married,Maharashtra,6,,,Facebook,,
2437137,9805857,8133256,14/09/2020 00:00,900,paid,14/10/2020 00:00,1000,30,2,1000,04/10/2020,0,0,0,0,,1020,-23,30,1000,25000,2,2,returning,Work in the private sector,Other,--,Female,1988,Graduate,Married,Maharashtra,5,8000,,Organic,,
2482483,10054444,8161310,24/09/2020 00:00,675,paid,09/10/2020 00:00,750,15,0,750,27/09/2020,0,0,0,0,0,760,,,,28000,1,0,new,Self-employed,Other,--,Male,1997,Secondary,Married,Kerala,0,50000,"""700-709""",Organic,0.254837,393
2558235,10264666,8724698,07/10/2020 00:00,900,paid,06/11/2020 00:00,1000,30,0,1000,30/10/2020,0,0,,,,1020,-15,15,750,25000,1,1,returning,Self-employed,Agency/Contract workers,Other,Male,1994,Secondary,Single,Karnataka,0,5000,"""NTC""",Organic,,
2465429,9979099,8142063,21/09/2020 00:00,900,paid,21/10/2020 00:00,1000,30,3,1000,21/10/2020,0,0,0,0,,1020,-12,15,750,18000,1,1,returning,Work in the private sector,Agency/Contract workers,Other,Male,1985,Secondary,Single,Madhya Pradesh,7,5000,"""620-629""",Organic,,
2514915,10135716,8882092,30/09/2020 00:00,675,paid,15/10/2020 00:00,750,15,1,750,14/10/2020,0,0,0,0,,760,,,,30000,1,0,new,Work in the private sector,"Sales, Shop, Restaurant","Street, Market Sales",Male,1985,Graduate,Married,Delhi,10,10000,"""below 600""",Organic,0.416107,
2555639,10251765,8460095,07/10/2020 00:00,900,paid,06/11/2020 00:00,1000,30,1,1000,06/11/2020,0,0,,,,1020,-8,15,750,28000,1,1,returning,Self-employed,"Sales, Shop, Restaurant",Other,Male,1986,Graduate,Married,Telangana,0,100000,"""680-689""",Organic,,
2582165,10304944,8203276,12/10/2020 00:00,675,paid,27/10/2020 00:00,750,15,2,750,27/10/2020,0,0,0,,,760,,,,15784,1,0,new,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,1996,Graduate,Single,Bihar,0,2000,,Organic,0.234393,551
2325956,9520972,8207940,20/08/2020 00:00,675,paid,04/09/2020 00:00,750,15,1,750,03/09/2020,0,0,0,0,0,760,,,,16000,1,0,new,Work in the private sector,Other,--,Male,1979,Secondary,Married,Telangana,25,,,Organic,,
2503001,10112357,8195481,28/09/2020 00:00,675,paid,13/10/2020 00:00,750,15,0,750,06/10/2020,0,0,0,0,,760,,,,21000,1,0,new,Work in the private sector,Agency/Contract workers,"Information, Technology",Male,1990,Graduate,Married,Gujarat,4,1000,"""650-659""",Facebook,0.18939,521
2303627,9450037,8126942,14/08/2020 00:00,675,paid,31/08/2020 00:00,750,15,0,750,30/09/2020,1,1,1,1,0,760,,,,56000,1,0,new,Self-employed,Professionals,Plant Operator,Male,1985,Graduate,Married,Rajasthan,0,,,Facebook,,
2413850,9565250,8056444,08/09/2020 00:00,900,paid,23/09/2020 00:00,1000,15,1,1000,22/09/2020,0,0,0,0,0,1010,1,15,750,28000,1,1,returning,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,1990,Graduate,Single,Chhattisgarh,0,5000,"""700-709""",Organic,,
2488525,10069834,8499217,25/09/2020 00:00,900,paid,12/10/2020 00:00,1000,15,0,1000,12/10/2020,0,0,0,0,,1010,-11,15,750,30000,1,1,returning,Self-employed,Agency/Contract workers,Teaching,Male,1983,Graduate,Married,Bihar,0,10000,,Facebook,,
2502856,10078757,8227863,28/09/2020 00:00,900,paid,28/10/2020 00:00,1000,30,3,1000,27/10/2020,0,0,0,,,1020,3,15,750,40000,2,1,returning,Self-employed,Professionals,Other,Male,1988,Graduate,Married,Maharashtra,0,20000,"""690-699""",Organic,,
2473006,10020731,8732267,22/09/2020 00:00,675,paid,07/10/2020 00:00,750,15,1,750,26/09/2020,0,0,0,0,0,760,,,,,1,0,new,Student,,,Male,2001,Primary,Single,Andhra Pradesh,0,10000,"""NTC""",Organic,0.404198,439
2262812,9327591,8010561,04/08/2020 00:00,900,paid,03/09/2020 00:00,1000,30,1,1000,13/08/2020,0,0,0,0,0,1020,-15,15,750,25000,1,1,returning,Self-employed,Agency/Contract workers,"Information, Technology",Male,1999,Graduate,Single,West Bengal,0,,,Organic,,722
2618835,10440875,9175586,19/10/2020 00:00,675,paid,03/11/2020 00:00,750,15,2,750,19/10/2020,0,0,0,,,760,,,,24000,1,0,new,Work in the private sector,Professionals,"Marketing, Sales",Male,1992,Post-?graduate,Single,Telangana,30,20000,"""NTC""",Organic,0.279072,
2555736,10258284,8946916,07/10/2020 00:00,675,paid,22/10/2020 00:00,750,15,1,750,10/10/2020,0,0,0,0,,760,,,,22000,1,0,new,Work in the private sector,Other,--,Female,1997,Graduate,Single,Punjab,30,30000,"""760-769""",Organic,,
2437128,9888766,8528723,14/09/2020 00:00,675,paid,29/09/2020 00:00,750,15,2,750,29/09/2020,0,0,0,0,0,760,,,,31000,1,0,new,Work in the private sector,"Sales, Shop, Restaurant",Restaurant,Male,1989,Post-?graduate,Single,Gujarat,1,50000,"""740-749""",Facebook,,599
2482481,10054408,8528110,24/09/2020 00:00,900,paid,09/10/2020 00:00,1000,15,0,1000,08/10/2020,0,0,0,0,0,1010,-15,15,750,23000,1,1,returning,Work in the private sector,Professionals,"Marketing, Sales",Male,1983,Graduate,Married,Tamil Nadu,1,25000,"""720-729""",Organic,,
2409102,9763977,8453940,07/09/2020 00:00,675,paid,22/09/2020 00:00,750,15,4,750,08/09/2020,0,0,0,0,0,760,,,,28000,1,0,new,Work in the private sector,Professionals,"Banking, Insurance",Male,1992,Graduate,Single,Andhra Pradesh,10,,"""NTC""",Organic,,
2605044,10419653,9073190,16/10/2020 00:00,675,paid,02/11/2020 00:00,750,15,1,750,02/11/2020,0,0,0,,,760,,,,25000,1,0,new,Self-employed,Professionals,"Press, Communication",Male,1993,Post-?graduate,Single,Uttar Pradesh,0,1500,"""670-679""",Organic,,
2380570,9711473,8402330,01/09/2020 00:00,675,paid,16/09/2020 00:00,750,15,1,750,03/09/2020,0,0,0,0,0,760,,,,25000,1,0,new,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,1986,Secondary,Married,Madhya Pradesh,0,,,Organic,0.286923,
2294628,9411753,8100376,12/08/2020 00:00,675,paid,27/08/2020 00:00,750,15,0,750,01/09/2020,1,1,0,0,0,760,,,,21000,1,0,new,Work in the private sector,Other,--,Male,1990,Graduate,Married,Telangana,5,,,Facebook,,
2409036,9797948,8057046,07/09/2020 00:00,900,paid,07/10/2020 00:00,1000,30,1,1000,26/09/2020,0,0,0,0,0,1020,-26,30,1000,29000,1,2,returning,Self-employed,Agriculture,Crops/Various,Male,1991,Graduate,Single,Punjab,0,,"""740-749""",Facebook,,
2692351,10710840,8217034,04/11/2020 00:00,90,paid,19/11/2020 00:00,100,15,1,750,10/11/2020,,,,,,100,28,15,750,58000,1,1,returning,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,1984,Primary,Married,Maharashtra,0,2000,"""740-749""",Organic,,
2418218,9832479,8519506,09/09/2020 00:00,675,paid,24/09/2020 00:00,750,15,1,750,23/09/2020,0,0,0,0,0,760,,,,35000,1,0,new,Work in the private sector,Agency/Contract workers,Corporate services,Male,1986,Post-?graduate,Married,Andhra Pradesh,5,15000,"""690-699""",Organic,,673
2313237,9461208,8148109,17/08/2020 00:00,675,paid,01/09/2020 00:00,750,15,2,750,22/08/2020,0,0,0,0,0,760,,,,21600,1,0,new,Work in the private sector,Other,--,Male,1988,Graduate,Married,Karnataka,1,,,Facebook,,
2418259,9836741,8407068,09/09/2020 00:00,675,paid,24/09/2020 00:00,750,15,1,750,14/09/2020,0,0,0,0,0,760,,,,30000,1,0,new,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,1999,Secondary,Single,West Bengal,0,10000,"""730-739""",Organic,0.306341,
2386529,9730037,8310478,02/09/2020 00:00,675,paid,17/09/2020 00:00,750,15,1,750,08/09/2020,0,0,0,0,0,760,,,,25000,1,0,new,Work in the private sector,Other,--,Male,1976,Secondary,Married,Andhra Pradesh,10,,,Facebook,0.437928,
2317718,9493370,8180361,18/08/2020 00:00,675,paid,02/09/2020 00:00,750,15,1,750,21/08/2020,0,0,0,0,0,760,,,,50000,1,0,new,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,1996,Graduate,Single,Maharashtra,0,,,Facebook,,633
2350138,9607883,8270719,26/08/2020 00:00,450,paid,10/09/2020 00:00,500,15,1,750,02/09/2020,0,0,0,0,0,500,,,,15000,1,0,new,Work in the private sector,"Sales, Shop, Restaurant","Street, Market Sales",Male,1999,Graduate,Single,Uttar Pradesh,20,,"""710-719""",Organic,,
2437189,9904829,8605255,14/09/2020 00:00,675,paid,29/09/2020 00:00,750,15,1,750,21/09/2020,0,0,0,0,0,760,,,,40000,1,0,new,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,1989,Graduate,Single,Uttar Pradesh,0,25000,"""NTC""",Organic,0.364826,
2633482,10506344,9249637,22/10/2020 00:00,675,paid,06/11/2020 00:00,750,15,1,750,27/10/2020,0,0,,,,760,,,,23000,1,0,new,Self-employed,Professionals,"Banking, Insurance",Male,1981,Post-?graduate,Married,Madhya Pradesh,0,6000,"""650-659""",Organic,0.408938,346
2454779,9964355,8221879,18/09/2020 00:00,675,paid,05/10/2020 00:00,750,15,1,750,03/10/2020,0,0,0,0,0,760,,,,18000,1,0,new,Work in the private sector,"Sales, Shop, Restaurant",Cashier,Male,1996,Secondary,Single,Chhattisgarh,7,2000,"""670-679""",Organic,0.193775,
2415678,9827416,8085328,08/09/2020 00:00,900,paid,08/10/2020 00:00,1000,30,0,1000,22/09/2020,0,0,0,0,0,1020,-13,15,750,27000,1,1,returning,Work in the private sector,"Sales, Shop, Restaurant",Cashier,Male,1993,Secondary,Single,Maharashtra,10,8000,"""NTC""",Organic,,575
2649454,10566563,9222037,26/10/2020 00:00,900,paid,25/11/2020 00:00,1000,30,2,1000,31/10/2020,,,,,,1020,-10,15,750,80000,1,1,returning,Civil/Public servant,Professionals,"Marketing, Sales",Male,1987,Post-?graduate,Married,Delhi,1,100000,"""NTC""",Organic,,
2446074,9933600,8473015,16/09/2020 00:00,675,paid,01/10/2020 00:00,750,15,1,750,01/10/2020,0,0,0,0,0,760,,,,24000,1,0,new,Work in the private sector,Professionals,Other,Male,1990,Secondary,Single,Maharashtra,31,30000,"""740-749""",Organic,0.276099,
2409103,9808810,8160943,07/09/2020 00:00,900,paid,07/10/2020 00:00,1000,30,0,1000,06/10/2020,0,0,0,0,0,1020,-8,15,750,24000,1,1,returning,Work in the private sector,"Sales, Shop, Restaurant","Street, Market Sales",Male,1991,Graduate,Married,Andhra Pradesh,6,,"""700-709""",Facebook,,463
2313286,9470924,8158595,17/08/2020 00:00,675,paid,01/09/2020 00:00,750,15,2,750,27/08/2020,0,0,0,0,0,760,,,,23000,1,0,new,Work in the private sector,Professionals,"Marketing, Sales",Male,1986,Graduate,Single,Maharashtra,21,,,Organic,,
2298638,9432171,8119704,13/08/2020 00:00,675,paid,28/08/2020 00:00,750,15,1,750,29/08/2020,1,0,0,0,0,760,,,,32029,1,0,new,Work in the private sector,Agency/Contract workers,Teaching,Male,1969,Post-?graduate,Married,Andhra Pradesh,2,,,Organic,,
2437174,9896262,8594708,14/09/2020 00:00,675,paid,29/09/2020 00:00,750,15,2,750,29/09/2020,0,0,0,0,0,760,,,,18000,1,0,new,Self-employed,Professionals,Teaching,Male,1992,Graduate,Married,Madhya Pradesh,0,10000,"""660-669""",Organic,0.353873,
2410588,9773063,8246290,07/09/2020 00:00,900,paid,07/10/2020 00:00,1000,30,3,1000,07/10/2020,0,0,0,0,0,1020,-14,15,750,12500,1,1,returning,Work in the private sector,Agency/Contract workers,"Information, Technology",Male,1996,Graduate,Married,Uttar Pradesh,7,,"""610-619""",Organic,,
2565309,10255491,8604707,07/10/2020 00:00,900,paid,22/10/2020 00:00,1000,15,1,1000,19/10/2020,0,0,0,0,,1010,-7,15,750,35000,1,2,returning,Self-employed,Professionals,"Marketing, Sales",Female,1986,Graduate,Married,Maharashtra,0,1500,"""680-689""",Organic,,
2618819,10451242,9187420,19/10/2020 00:00,675,paid,03/11/2020 00:00,750,15,2,750,02/11/2020,0,0,0,,,760,,,,,1,0,new,Student,,,Male,2000,Graduate,Single,Haryana,0,1000,"""NTC""",Organic,0.329426,
2503011,10112415,8055062,28/09/2020 00:00,900,paid,28/10/2020 00:00,1000,30,0,1000,24/10/2020,0,0,0,,,1020,-3,15,1000,16500,1,3,returning,Civil/Public servant,"Sales, Shop, Restaurant","Street, Market Sales",Male,1986,Graduate,Single,Telangana,25,5000,"""650-659""",Organic,,
2410828,9780007,8356257,07/09/2020 00:00,675,paid,22/09/2020 00:00,750,15,3,750,18/09/2020,0,0,0,0,0,760,,,,29000,1,0,new,Work in the private sector,"Sales, Shop, Restaurant",Cashier,Male,1989,Post-?graduate,Married,West Bengal,3,3000,"""680-689""",Organic,0.406139,461
2514911,10147891,8221403,30/09/2020 00:00,900,paid,30/10/2020 00:00,1000,30,1,1000,20/10/2020,0,0,0,,,1020,-5,15,750,30000,1,1,returning,Work in the private sector,Professionals,Corporate services,Male,1994,Post-?graduate,Single,West Bengal,5,10000,"""690-699""",Organic,,
2326017,9523592,8063476,20/08/2020 00:00,900,paid,21/09/2020 00:00,1000,30,0,1000,17/09/2020,0,0,0,0,0,1020,-5,15,750,42000,1,1,returning,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,1979,Secondary,Married,Gujarat,0,,,Organic,,
2285994,9386354,8056418,10/08/2020 00:00,900,paid,09/09/2020 00:00,1000,30,2,1000,11/08/2020,0,0,0,0,0,1020,-15,15,750,72500,1,1,returning,Work in the private sector,"Sales, Shop, Restaurant",Other,Male,1983,Post-?graduate,Single,Maharashtra,5,,,Organic,,
2391993,9746525,8196090,03/09/2020 00:00,900,paid,18/09/2020 00:00,1000,15,0,1000,30/09/2020,1,1,1,0,0,1010,-7,15,750,45000,1,1,returning,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,1990,Secondary,Single,Andhra Pradesh,0,,,Organic,,
2472999,10020786,8614093,22/09/2020 00:00,675,paid,07/10/2020 00:00,750,15,1,750,01/10/2020,0,0,0,0,0,760,,,,20000,1,0,new,Work in the private sector,Agency/Contract workers,"Marketing, Sales",Male,1998,Graduate,Single,Andhra Pradesh,1,5000,"""710-719""",Organic,0.224434,556
2285946,9371013,8063984,10/08/2020 00:00,675,paid,25/08/2020 00:00,750,15,3,750,13/08/2020,0,0,0,0,0,760,,,,15000,1,0,new,Work in the private sector,Agency/Contract workers,"Information, Technology",Male,1998,Graduate,Single,Andhra Pradesh,1,,,Organic,,
